sl_no,image_id,fruit_name,label
27828,360,Strawberry,Healthy
27829,freshStrawberry (535),Strawberry,Healthy
27830,533,Strawberry,Healthy
27831,812,Strawberry,Healthy
27832,freshStrawberry (178),Strawberry,Healthy
27833,231,Strawberry,Healthy
27834,freshStrawberry (550),Strawberry,Healthy
27835,946,Strawberry,Healthy
27836,395,Strawberry,Healthy
27837,freshStrawberry (325),Strawberry,Healthy
27838,freshStrawberry (488),Strawberry,Healthy
27839,freshStrawberry (103),Strawberry,Healthy
27840,29,Strawberry,Healthy
27841,450,Strawberry,Healthy
27842,429,Strawberry,Healthy
27843,381,Strawberry,Healthy
27844,608,Strawberry,Healthy
27845,625,Strawberry,Healthy
27846,freshStrawberry (238),Strawberry,Healthy
27847,freshStrawberry (241),Strawberry,Healthy
27848,freshStrawberry (220),Strawberry,Healthy
27849,862,Strawberry,Healthy
27850,freshStrawberry (427),Strawberry,Healthy
27851,617,Strawberry,Healthy
27852,537,Strawberry,Healthy
27853,freshStrawberry (539),Strawberry,Healthy
27854,337,Strawberry,Healthy
27855,freshStrawberry (556),Strawberry,Healthy
27856,78,Strawberry,Healthy
27857,417,Strawberry,Healthy
27858,355,Strawberry,Healthy
27859,349,Strawberry,Healthy
27860,929,Strawberry,Healthy
27861,295,Strawberry,Healthy
27862,102,Strawberry,Healthy
27863,611,Strawberry,Healthy
27864,freshStrawberry (318),Strawberry,Healthy
27865,freshStrawberry (397),Strawberry,Healthy
27866,freshStrawberry (118),Strawberry,Healthy
27867,911,Strawberry,Healthy
27868,412,Strawberry,Healthy
27869,522,Strawberry,Healthy
27870,freshStrawberry (454),Strawberry,Healthy
27871,618,Strawberry,Healthy
27872,59,Strawberry,Healthy
27873,891,Strawberry,Healthy
27874,freshStrawberry (381),Strawberry,Healthy
27875,freshStrawberry (98),Strawberry,Healthy
27876,392,Strawberry,Healthy
27877,185,Strawberry,Healthy
27878,134,Strawberry,Healthy
27879,freshStrawberry (350),Strawberry,Healthy
27880,466,Strawberry,Healthy
27881,438,Strawberry,Healthy
27882,872,Strawberry,Healthy
27883,freshStrawberry (107),Strawberry,Healthy
27884,252,Strawberry,Healthy
27885,813,Strawberry,Healthy
27886,freshStrawberry (357),Strawberry,Healthy
27887,freshStrawberry (384),Strawberry,Healthy
27888,freshStrawberry (32),Strawberry,Healthy
27889,freshStrawberry (94),Strawberry,Healthy
27890,freshStrawberry (284),Strawberry,Healthy
27891,905,Strawberry,Healthy
27892,583,Strawberry,Healthy
27893,668,Strawberry,Healthy
27894,206,Strawberry,Healthy
27895,freshStrawberry (129),Strawberry,Healthy
27896,freshStrawberry (213),Strawberry,Healthy
27897,freshStrawberry (435),Strawberry,Healthy
27898,584,Strawberry,Healthy
27899,281,Strawberry,Healthy
27900,757,Strawberry,Healthy
27901,freshStrawberry (280),Strawberry,Healthy
27902,609,Strawberry,Healthy
27903,freshStrawberry (545),Strawberry,Healthy
27904,freshStrawberry (140),Strawberry,Healthy
27905,479,Strawberry,Healthy
27906,767,Strawberry,Healthy
27907,freshStrawberry (89),Strawberry,Healthy
27908,159,Strawberry,Healthy
27909,freshStrawberry (217),Strawberry,Healthy
27910,491,Strawberry,Healthy
27911,freshStrawberry (448),Strawberry,Healthy
27912,629,Strawberry,Healthy
27913,211,Strawberry,Healthy
27914,640,Strawberry,Healthy
27915,374,Strawberry,Healthy
27916,696,Strawberry,Healthy
27917,freshStrawberry (445),Strawberry,Healthy
27918,688,Strawberry,Healthy
27919,317,Strawberry,Healthy
27920,535,Strawberry,Healthy
27921,freshStrawberry (151),Strawberry,Healthy
27922,760,Strawberry,Healthy
27923,freshStrawberry (293),Strawberry,Healthy
27924,36,Strawberry,Healthy
27925,freshStrawberry (522),Strawberry,Healthy
27926,718,Strawberry,Healthy
27927,26,Strawberry,Healthy
27928,818,Strawberry,Healthy
27929,371,Strawberry,Healthy
27930,341,Strawberry,Healthy
27931,freshStrawberry (61),Strawberry,Healthy
27932,433,Strawberry,Healthy
27933,freshStrawberry (567),Strawberry,Healthy
27934,792,Strawberry,Healthy
27935,freshStrawberry (225),Strawberry,Healthy
27936,650,Strawberry,Healthy
27937,freshStrawberry (466),Strawberry,Healthy
27938,364,Strawberry,Healthy
27939,freshStrawberry (251),Strawberry,Healthy
27940,993,Strawberry,Healthy
27941,416,Strawberry,Healthy
27942,freshStrawberry (475),Strawberry,Healthy
27943,301,Strawberry,Healthy
27944,273,Strawberry,Healthy
27945,916,Strawberry,Healthy
27946,275,Strawberry,Healthy
27947,17,Strawberry,Healthy
27948,875,Strawberry,Healthy
27949,857,Strawberry,Healthy
27950,freshStrawberry (70),Strawberry,Healthy
27951,5,Strawberry,Healthy
27952,538,Strawberry,Healthy
27953,freshStrawberry (329),Strawberry,Healthy
27954,740,Strawberry,Healthy
27955,529,Strawberry,Healthy
27956,freshStrawberry (443),Strawberry,Healthy
27957,560,Strawberry,Healthy
27958,freshStrawberry (530),Strawberry,Healthy
27959,941,Strawberry,Healthy
27960,199,Strawberry,Healthy
27961,freshStrawberry (59),Strawberry,Healthy
27962,72,Strawberry,Healthy
27963,freshStrawberry (378),Strawberry,Healthy
27964,95,Strawberry,Healthy
27965,freshStrawberry (361),Strawberry,Healthy
27966,239,Strawberry,Healthy
27967,481,Strawberry,Healthy
27968,751,Strawberry,Healthy
27969,freshStrawberry (442),Strawberry,Healthy
27970,freshStrawberry (468),Strawberry,Healthy
27971,55,Strawberry,Healthy
27972,freshStrawberry (126),Strawberry,Healthy
27973,249,Strawberry,Healthy
27974,694,Strawberry,Healthy
27975,freshStrawberry (373),Strawberry,Healthy
27976,922,Strawberry,Healthy
27977,387,Strawberry,Healthy
27978,606,Strawberry,Healthy
27979,427,Strawberry,Healthy
27980,272,Strawberry,Healthy
27981,15,Strawberry,Healthy
27982,freshStrawberry (575),Strawberry,Healthy
27983,freshStrawberry (182),Strawberry,Healthy
27984,freshStrawberry (113),Strawberry,Healthy
27985,freshStrawberry (345),Strawberry,Healthy
27986,freshStrawberry (462),Strawberry,Healthy
27987,294,Strawberry,Healthy
27988,305,Strawberry,Healthy
27989,870,Strawberry,Healthy
27990,1000,Strawberry,Healthy
27991,622,Strawberry,Healthy
27992,721,Strawberry,Healthy
27993,135,Strawberry,Healthy
27994,474,Strawberry,Healthy
27995,freshStrawberry (429),Strawberry,Healthy
27996,937,Strawberry,Healthy
27997,990,Strawberry,Healthy
27998,962,Strawberry,Healthy
27999,903,Strawberry,Healthy
28000,freshStrawberry (314),Strawberry,Healthy
28001,83,Strawberry,Healthy
28002,freshStrawberry (474),Strawberry,Healthy
28003,472,Strawberry,Healthy
28004,137,Strawberry,Healthy
28005,518,Strawberry,Healthy
28006,freshStrawberry (434),Strawberry,Healthy
28007,125,Strawberry,Healthy
28008,934,Strawberry,Healthy
28009,freshStrawberry (202),Strawberry,Healthy
28010,849,Strawberry,Healthy
28011,freshStrawberry (24),Strawberry,Healthy
28012,freshStrawberry (146),Strawberry,Healthy
28013,freshStrawberry (371),Strawberry,Healthy
28014,freshStrawberry (8),Strawberry,Healthy
28015,freshStrawberry (382),Strawberry,Healthy
28016,freshStrawberry (439),Strawberry,Healthy
28017,87,Strawberry,Healthy
28018,868,Strawberry,Healthy
28019,freshStrawberry (515),Strawberry,Healthy
28020,866,Strawberry,Healthy
28021,freshStrawberry (10),Strawberry,Healthy
28022,161,Strawberry,Healthy
28023,freshStrawberry (138),Strawberry,Healthy
28024,freshStrawberry (524),Strawberry,Healthy
28025,freshStrawberry (446),Strawberry,Healthy
28026,292,Strawberry,Healthy
28027,579,Strawberry,Healthy
28028,freshStrawberry (432),Strawberry,Healthy
28029,545,Strawberry,Healthy
28030,freshStrawberry (452),Strawberry,Healthy
28031,267,Strawberry,Healthy
28032,freshStrawberry (571),Strawberry,Healthy
28033,freshStrawberry (309),Strawberry,Healthy
28034,750,Strawberry,Healthy
28035,840,Strawberry,Healthy
28036,105,Strawberry,Healthy
28037,233,Strawberry,Healthy
28038,freshStrawberry (187),Strawberry,Healthy
28039,892,Strawberry,Healthy
28040,526,Strawberry,Healthy
28041,freshStrawberry (538),Strawberry,Healthy
28042,77,Strawberry,Healthy
28043,freshStrawberry (603),Strawberry,Healthy
28044,freshStrawberry (465),Strawberry,Healthy
28045,freshStrawberry (411),Strawberry,Healthy
28046,freshStrawberry (472),Strawberry,Healthy
28047,525,Strawberry,Healthy
28048,freshStrawberry (507),Strawberry,Healthy
28049,46,Strawberry,Healthy
28050,900,Strawberry,Healthy
28051,freshStrawberry (402),Strawberry,Healthy
28052,freshStrawberry (353),Strawberry,Healthy
28053,84,Strawberry,Healthy
28054,705,Strawberry,Healthy
28055,freshStrawberry (493),Strawberry,Healthy
28056,896,Strawberry,Healthy
28057,664,Strawberry,Healthy
28058,698,Strawberry,Healthy
28059,freshStrawberry (520),Strawberry,Healthy
28060,586,Strawberry,Healthy
28061,263,Strawberry,Healthy
28062,634,Strawberry,Healthy
28063,freshStrawberry (591),Strawberry,Healthy
28064,548,Strawberry,Healthy
28065,freshStrawberry (424),Strawberry,Healthy
28066,897,Strawberry,Healthy
28067,950,Strawberry,Healthy
28068,684,Strawberry,Healthy
28069,170,Strawberry,Healthy
28070,freshStrawberry (31),Strawberry,Healthy
28071,432,Strawberry,Healthy
28072,691,Strawberry,Healthy
28073,496,Strawberry,Healthy
28074,freshStrawberry (162),Strawberry,Healthy
28075,freshStrawberry (181),Strawberry,Healthy
28076,66,Strawberry,Healthy
28077,freshStrawberry (157),Strawberry,Healthy
28078,freshStrawberry (122),Strawberry,Healthy
28079,freshStrawberry (514),Strawberry,Healthy
28080,247,Strawberry,Healthy
28081,616,Strawberry,Healthy
28082,freshStrawberry (478),Strawberry,Healthy
28083,freshStrawberry (190),Strawberry,Healthy
28084,178,Strawberry,Healthy
28085,547,Strawberry,Healthy
28086,567,Strawberry,Healthy
28087,69,Strawberry,Healthy
28088,freshStrawberry (588),Strawberry,Healthy
28089,freshStrawberry (189),Strawberry,Healthy
28090,freshStrawberry (511),Strawberry,Healthy
28091,655,Strawberry,Healthy
28092,freshStrawberry (221),Strawberry,Healthy
28093,763,Strawberry,Healthy
28094,freshStrawberry (370),Strawberry,Healthy
28095,566,Strawberry,Healthy
28096,809,Strawberry,Healthy
28097,930,Strawberry,Healthy
28098,559,Strawberry,Healthy
28099,723,Strawberry,Healthy
28100,516,Strawberry,Healthy
28101,168,Strawberry,Healthy
28102,freshStrawberry (51),Strawberry,Healthy
28103,156,Strawberry,Healthy
28104,710,Strawberry,Healthy
28105,freshStrawberry (44),Strawberry,Healthy
28106,freshStrawberry (209),Strawberry,Healthy
28107,freshStrawberry (224),Strawberry,Healthy
28108,333,Strawberry,Healthy
28109,190,Strawberry,Healthy
28110,freshStrawberry (376),Strawberry,Healthy
28111,510,Strawberry,Healthy
28112,645,Strawberry,Healthy
28113,freshStrawberry (88),Strawberry,Healthy
28114,225,Strawberry,Healthy
28115,freshStrawberry (390),Strawberry,Healthy
28116,148,Strawberry,Healthy
28117,136,Strawberry,Healthy
28118,freshStrawberry (46),Strawberry,Healthy
28119,freshStrawberry (206),Strawberry,Healthy
28120,720,Strawberry,Healthy
28121,701,Strawberry,Healthy
28122,514,Strawberry,Healthy
28123,freshStrawberry (473),Strawberry,Healthy
28124,freshStrawberry (246),Strawberry,Healthy
28125,freshStrawberry (498),Strawberry,Healthy
28126,814,Strawberry,Healthy
28127,freshStrawberry (536),Strawberry,Healthy
28128,970,Strawberry,Healthy
28129,644,Strawberry,Healthy
28130,33,Strawberry,Healthy
28131,334,Strawberry,Healthy
28132,213,Strawberry,Healthy
28133,freshStrawberry (73),Strawberry,Healthy
28134,191,Strawberry,Healthy
28135,freshStrawberry (346),Strawberry,Healthy
28136,602,Strawberry,Healthy
28137,freshStrawberry (518),Strawberry,Healthy
28138,399,Strawberry,Healthy
28139,153,Strawberry,Healthy
28140,freshStrawberry (332),Strawberry,Healthy
28141,freshStrawberry (337),Strawberry,Healthy
28142,25,Strawberry,Healthy
28143,21,Strawberry,Healthy
28144,768,Strawberry,Healthy
28145,freshStrawberry (54),Strawberry,Healthy
28146,41,Strawberry,Healthy
28147,352,Strawberry,Healthy
28148,freshStrawberry (152),Strawberry,Healthy
28149,56,Strawberry,Healthy
28150,424,Strawberry,Healthy
28151,freshStrawberry (60),Strawberry,Healthy
28152,736,Strawberry,Healthy
28153,freshStrawberry (586),Strawberry,Healthy
28154,318,Strawberry,Healthy
28155,freshStrawberry (549),Strawberry,Healthy
28156,freshStrawberry (38),Strawberry,Healthy
28157,1,Strawberry,Healthy
28158,123,Strawberry,Healthy
28159,2,Strawberry,Healthy
28160,11,Strawberry,Healthy
28161,973,Strawberry,Healthy
28162,790,Strawberry,Healthy
28163,freshStrawberry (229),Strawberry,Healthy
28164,freshStrawberry (153),Strawberry,Healthy
28165,162,Strawberry,Healthy
28166,freshStrawberry (499),Strawberry,Healthy
28167,660,Strawberry,Healthy
28168,843,Strawberry,Healthy
28169,freshStrawberry (164),Strawberry,Healthy
28170,freshStrawberry (587),Strawberry,Healthy
28171,697,Strawberry,Healthy
28172,383,Strawberry,Healthy
28173,freshStrawberry (91),Strawberry,Healthy
28174,freshStrawberry (56),Strawberry,Healthy
28175,freshStrawberry (4),Strawberry,Healthy
28176,freshStrawberry (430),Strawberry,Healthy
28177,freshStrawberry (391),Strawberry,Healthy
28178,freshStrawberry (83),Strawberry,Healthy
28179,682,Strawberry,Healthy
28180,freshStrawberry (197),Strawberry,Healthy
28181,freshStrawberry (428),Strawberry,Healthy
28182,freshStrawberry (440),Strawberry,Healthy
28183,freshStrawberry (590),Strawberry,Healthy
28184,998,Strawberry,Healthy
28185,666,Strawberry,Healthy
28186,631,Strawberry,Healthy
28187,freshStrawberry (297),Strawberry,Healthy
28188,654,Strawberry,Healthy
28189,802,Strawberry,Healthy
28190,113,Strawberry,Healthy
28191,389,Strawberry,Healthy
28192,143,Strawberry,Healthy
28193,890,Strawberry,Healthy
28194,947,Strawberry,Healthy
28195,167,Strawberry,Healthy
28196,639,Strawberry,Healthy
28197,789,Strawberry,Healthy
28198,freshStrawberry (136),Strawberry,Healthy
28199,325,Strawberry,Healthy
28200,651,Strawberry,Healthy
28201,820,Strawberry,Healthy
28202,freshStrawberry (484),Strawberry,Healthy
28203,freshStrawberry (338),Strawberry,Healthy
28204,freshStrawberry (86),Strawberry,Healthy
28205,825,Strawberry,Healthy
28206,freshStrawberry (495),Strawberry,Healthy
28207,freshStrawberry (310),Strawberry,Healthy
28208,freshStrawberry (177),Strawberry,Healthy
28209,freshStrawberry (487),Strawberry,Healthy
28210,678,Strawberry,Healthy
28211,freshStrawberry (228),Strawberry,Healthy
28212,519,Strawberry,Healthy
28213,216,Strawberry,Healthy
28214,975,Strawberry,Healthy
28215,freshStrawberry (45),Strawberry,Healthy
28216,freshStrawberry (124),Strawberry,Healthy
28217,207,Strawberry,Healthy
28218,freshStrawberry (322),Strawberry,Healthy
28219,freshStrawberry (33),Strawberry,Healthy
28220,65,Strawberry,Healthy
28221,freshStrawberry (585),Strawberry,Healthy
28222,freshStrawberry (57),Strawberry,Healthy
28223,8,Strawberry,Healthy
28224,280,Strawberry,Healthy
28225,freshStrawberry (418),Strawberry,Healthy
28226,freshStrawberry (436),Strawberry,Healthy
28227,freshStrawberry (142),Strawberry,Healthy
28228,freshStrawberry (317),Strawberry,Healthy
28229,freshStrawberry (360),Strawberry,Healthy
28230,freshStrawberry (186),Strawberry,Healthy
28231,754,Strawberry,Healthy
28232,441,Strawberry,Healthy
28233,172,Strawberry,Healthy
28234,freshStrawberry (343),Strawberry,Healthy
28235,freshStrawberry (349),Strawberry,Healthy
28236,freshStrawberry (531),Strawberry,Healthy
28237,576,Strawberry,Healthy
28238,765,Strawberry,Healthy
28239,freshStrawberry (383),Strawberry,Healthy
28240,339,Strawberry,Healthy
28241,588,Strawberry,Healthy
28242,freshStrawberry (42),Strawberry,Healthy
28243,446,Strawberry,Healthy
28244,freshStrawberry (128),Strawberry,Healthy
28245,freshStrawberry (62),Strawberry,Healthy
28246,freshStrawberry (39),Strawberry,Healthy
28247,391,Strawberry,Healthy
28248,freshStrawberry (301),Strawberry,Healthy
28249,238,Strawberry,Healthy
28250,104,Strawberry,Healthy
28251,freshStrawberry (232),Strawberry,Healthy
28252,freshStrawberry (175),Strawberry,Healthy
28253,freshStrawberry (459),Strawberry,Healthy
28254,39,Strawberry,Healthy
28255,freshStrawberry (72),Strawberry,Healthy
28256,495,Strawberry,Healthy
28257,99,Strawberry,Healthy
28258,62,Strawberry,Healthy
28259,freshStrawberry (226),Strawberry,Healthy
28260,97,Strawberry,Healthy
28261,freshStrawberry (133),Strawberry,Healthy
28262,freshStrawberry (471),Strawberry,Healthy
28263,freshStrawberry (470),Strawberry,Healthy
28264,freshStrawberry (395),Strawberry,Healthy
28265,434,Strawberry,Healthy
28266,393,Strawberry,Healthy
28267,565,Strawberry,Healthy
28268,940,Strawberry,Healthy
28269,394,Strawberry,Healthy
28270,115,Strawberry,Healthy
28271,570,Strawberry,Healthy
28272,662,Strawberry,Healthy
28273,343,Strawberry,Healthy
28274,733,Strawberry,Healthy
28275,44,Strawberry,Healthy
28276,614,Strawberry,Healthy
28277,229,Strawberry,Healthy
28278,freshStrawberry (420),Strawberry,Healthy
28279,693,Strawberry,Healthy
28280,freshStrawberry (18),Strawberry,Healthy
28281,778,Strawberry,Healthy
28282,604,Strawberry,Healthy
28283,808,Strawberry,Healthy
28284,512,Strawberry,Healthy
28285,freshStrawberry (78),Strawberry,Healthy
28286,freshStrawberry (328),Strawberry,Healthy
28287,freshStrawberry (483),Strawberry,Healthy
28288,freshStrawberry (169),Strawberry,Healthy
28289,freshStrawberry (40),Strawberry,Healthy
28290,freshStrawberry (320),Strawberry,Healthy
28291,673,Strawberry,Healthy
28292,951,Strawberry,Healthy
28293,freshStrawberry (506),Strawberry,Healthy
28294,517,Strawberry,Healthy
28295,748,Strawberry,Healthy
28296,freshStrawberry (273),Strawberry,Healthy
28297,freshStrawberry (500),Strawberry,Healthy
28298,550,Strawberry,Healthy
28299,460,Strawberry,Healthy
28300,freshStrawberry (130),Strawberry,Healthy
28301,freshStrawberry (368),Strawberry,Healthy
28302,freshStrawberry (455),Strawberry,Healthy
28303,289,Strawberry,Healthy
28304,775,Strawberry,Healthy
28305,552,Strawberry,Healthy
28306,992,Strawberry,Healthy
28307,freshStrawberry (137),Strawberry,Healthy
28308,187,Strawberry,Healthy
28309,296,Strawberry,Healthy
28310,freshStrawberry (380),Strawberry,Healthy
28311,119,Strawberry,Healthy
28312,20,Strawberry,Healthy
28313,408,Strawberry,Healthy
28314,129,Strawberry,Healthy
28315,176,Strawberry,Healthy
28316,367,Strawberry,Healthy
28317,freshStrawberry (165),Strawberry,Healthy
28318,893,Strawberry,Healthy
28319,449,Strawberry,Healthy
28320,48,Strawberry,Healthy
28321,591,Strawberry,Healthy
28322,957,Strawberry,Healthy
28323,freshStrawberry (414),Strawberry,Healthy
28324,freshStrawberry (179),Strawberry,Healthy
28325,241,Strawberry,Healthy
28326,freshStrawberry (63),Strawberry,Healthy
28327,freshStrawberry (127),Strawberry,Healthy
28328,859,Strawberry,Healthy
28329,freshStrawberry (294),Strawberry,Healthy
28330,669,Strawberry,Healthy
28331,freshStrawberry (398),Strawberry,Healthy
28332,freshStrawberry (517),Strawberry,Healthy
28333,580,Strawberry,Healthy
28334,824,Strawberry,Healthy
28335,713,Strawberry,Healthy
28336,347,Strawberry,Healthy
28337,91,Strawberry,Healthy
28338,409,Strawberry,Healthy
28339,freshStrawberry (323),Strawberry,Healthy
28340,freshStrawberry (333),Strawberry,Healthy
28341,742,Strawberry,Healthy
28342,freshStrawberry (205),Strawberry,Healthy
28343,256,Strawberry,Healthy
28344,freshStrawberry (580),Strawberry,Healthy
28345,freshStrawberry (479),Strawberry,Healthy
28346,784,Strawberry,Healthy
28347,637,Strawberry,Healthy
28348,709,Strawberry,Healthy
28349,freshStrawberry (542),Strawberry,Healthy
28350,195,Strawberry,Healthy
28351,freshStrawberry (551),Strawberry,Healthy
28352,711,Strawberry,Healthy
28353,554,Strawberry,Healthy
28354,636,Strawberry,Healthy
28355,freshStrawberry (52),Strawberry,Healthy
28356,freshStrawberry (598),Strawberry,Healthy
28357,741,Strawberry,Healthy
28358,121,Strawberry,Healthy
28359,477,Strawberry,Healthy
28360,728,Strawberry,Healthy
28361,967,Strawberry,Healthy
28362,747,Strawberry,Healthy
28363,freshStrawberry (296),Strawberry,Healthy
28364,184,Strawberry,Healthy
28365,276,Strawberry,Healthy
28366,freshStrawberry (366),Strawberry,Healthy
28367,freshStrawberry (449),Strawberry,Healthy
28368,932,Strawberry,Healthy
28369,755,Strawberry,Healthy
28370,203,Strawberry,Healthy
28371,freshStrawberry (593),Strawberry,Healthy
28372,freshStrawberry (191),Strawberry,Healthy
28373,521,Strawberry,Healthy
28374,204,Strawberry,Healthy
28375,freshStrawberry (214),Strawberry,Healthy
